failure_id,trial_id,source_trial_id,robustness_family,replay_mode,transformation_id,mitigation_id,source_model_id,model_id,payload_name,prompt_category,segment_index,failure_category,failure_mechanism,mechanism_basis,mechanism_scope,first_differing_position,expected_token_id,recovered_token_id,expected_rank,recovered_rank,alphabet_size_B,recovered_rank_out_of_bound,token_length_changed,rank_length_changed,context_sha256,boundary_start_offset,boundary_end_offset,divergence_fields_availability
failure__a735a627eff88b4864cdddd6,revision_v1_robustness_v2_payload_fidelity_v2__5c588cbab69d04cb7f88,revision_v1_ablation_v2_payload_fidelity_v2__186439003691c9928136,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_007,recipe_procedure,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,21144.0,37175.0,10,2932.0,16,True,False,False,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__60bafe0a11401b69a04fd3a9,revision_v1_robustness_v2_payload_fidelity_v2__f5a58ec21ef645731eb4,revision_v1_ablation_v2_payload_fidelity_v2__186439003691c9928136,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_007,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,21144.0,29.0,10,,16,False,False,True,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__4686695cc6b279da8155ef2d,revision_v1_robustness_v2_payload_fidelity_v2__2435ef16ecd726380206,revision_v1_ablation_v2_payload_fidelity_v2__9e486a8c3e221706180f,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,1913.0,1925.0,6,1823.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__c32af81e752727b517c4eb47,revision_v1_robustness_v2_payload_fidelity_v2__21ce55fcf60ee050fdef,revision_v1_ablation_v2_payload_fidelity_v2__9e486a8c3e221706180f,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,1913.0,1925.0,6,1823.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__22cb0e829fbd6f1d2aced431,revision_v1_robustness_v2_payload_fidelity_v2__12f4b634cbe1853de658,revision_v1_ablation_v2_payload_fidelity_v2__9e486a8c3e221706180f,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,1913.0,1925.0,6,1823.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__93024ca1f1a8db978539df3c,revision_v1_robustness_v2_payload_fidelity_v2__d5796659438449701da9,revision_v1_ablation_v2_payload_fidelity_v2__9e486a8c3e221706180f,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,1913.0,1925.0,6,1823.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__c5c7de6d12b32ce5f8a4bba6,revision_v1_robustness_v2_payload_fidelity_v2__aae2e68ac4243959c327,revision_v1_ablation_v2_payload_fidelity_v2__9e486a8c3e221706180f,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,1913.0,1925.0,6,1823.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__739bc4d5b54313d237475247,revision_v1_robustness_v2_payload_fidelity_v2__346bb6888704934d52cf,revision_v1_ablation_v2_payload_fidelity_v2__9e486a8c3e221706180f,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,1913.0,29.0,6,,16,False,False,True,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__c3c244eb0ea65d245090a93b,revision_v1_robustness_v2_payload_fidelity_v2__118f8dcdd231fae1b48e,revision_v1_ablation_v2_payload_fidelity_v2__43bbe93dd978854a72fb,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,2,4194.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__f0a6fdcd37474efb5a719d5c,revision_v1_robustness_v2_payload_fidelity_v2__34de02a351e3f0a57c27,revision_v1_ablation_v2_payload_fidelity_v2__43bbe93dd978854a72fb,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,2,4194.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__5888dc8d08b688dcef858862,revision_v1_robustness_v2_payload_fidelity_v2__0acb9272db38ecaa6f91,revision_v1_ablation_v2_payload_fidelity_v2__43bbe93dd978854a72fb,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,2,4194.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__8c6f23e6988f7072489c5681,revision_v1_robustness_v2_payload_fidelity_v2__121310c4d49c892dbf55,revision_v1_ablation_v2_payload_fidelity_v2__43bbe93dd978854a72fb,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,2,4194.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__42494c4e2d7cad4c07eb8732,revision_v1_robustness_v2_payload_fidelity_v2__2c51b06dbde5a88e4240,revision_v1_ablation_v2_payload_fidelity_v2__43bbe93dd978854a72fb,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,2,4194.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__884927312ae4ca6eb55fedcb,revision_v1_robustness_v2_payload_fidelity_v2__0cbfe0fa54ece6676c60,revision_v1_ablation_v2_payload_fidelity_v2__43bbe93dd978854a72fb,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,576.0,29.0,2,,16,False,False,True,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__1bd4c80464233b65ec1474c0,revision_v1_robustness_v2_payload_fidelity_v2__4ea3d91c379d55217635,revision_v1_ablation_v2_payload_fidelity_v2__14273493365c6b0ab8ac,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,5443.0,10253.0,14,3337.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__f64d6926c0b72874ebd490d6,revision_v1_robustness_v2_payload_fidelity_v2__fb7f82991a89a2b14016,revision_v1_ablation_v2_payload_fidelity_v2__14273493365c6b0ab8ac,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,5443.0,10253.0,14,3337.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__cec315bcd82a684f1c238188,revision_v1_robustness_v2_payload_fidelity_v2__0fb1a129e2f265911c28,revision_v1_ablation_v2_payload_fidelity_v2__14273493365c6b0ab8ac,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,5443.0,10253.0,14,3337.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__b80f6375a3d7381a841fd449,revision_v1_robustness_v2_payload_fidelity_v2__7fb266cb2ca84094b20d,revision_v1_ablation_v2_payload_fidelity_v2__14273493365c6b0ab8ac,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,5443.0,10253.0,14,3337.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__436c01965615a80b9997aa53,revision_v1_robustness_v2_payload_fidelity_v2__4d01d561c962971ee121,revision_v1_ablation_v2_payload_fidelity_v2__14273493365c6b0ab8ac,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,5443.0,10253.0,14,3337.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__78f2aef6ad9abba7646c6a90,revision_v1_robustness_v2_payload_fidelity_v2__7c5de7676af874eb841b,revision_v1_ablation_v2_payload_fidelity_v2__14273493365c6b0ab8ac,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,5443.0,29.0,14,,16,False,False,True,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__c1ba56c8be4c650cc91c604d,revision_v1_robustness_v2_payload_fidelity_v2__a828f9c5fef67afa0a5a,revision_v1_ablation_v2_payload_fidelity_v2__fd4e0cd8a26bac036657,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,25806.0,13819.0,8,1137.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__319205f45fa16ef47a1ad995,revision_v1_robustness_v2_payload_fidelity_v2__27fdfc0cec6547edb761,revision_v1_ablation_v2_payload_fidelity_v2__fd4e0cd8a26bac036657,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,25806.0,13819.0,8,1137.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__c1e7e25cfdd6d5c62151d571,revision_v1_robustness_v2_payload_fidelity_v2__150aa9b2ed09cf6edcab,revision_v1_ablation_v2_payload_fidelity_v2__fd4e0cd8a26bac036657,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,25806.0,13819.0,8,1137.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__17e6326215a680f2e4ec19a2,revision_v1_robustness_v2_payload_fidelity_v2__b12c6c98a34d3ca4e4b8,revision_v1_ablation_v2_payload_fidelity_v2__fd4e0cd8a26bac036657,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,25806.0,13819.0,8,1137.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__d988fafc100015e39b8171f4,revision_v1_robustness_v2_payload_fidelity_v2__7537fae344b3b4a30118,revision_v1_ablation_v2_payload_fidelity_v2__fd4e0cd8a26bac036657,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,25806.0,13819.0,8,1137.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__fb7aea3c6fc5dea6cd00929c,revision_v1_robustness_v2_payload_fidelity_v2__9e55c6bc449107167d4e,revision_v1_ablation_v2_payload_fidelity_v2__fd4e0cd8a26bac036657,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,25806.0,29.0,8,,16,False,False,True,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__753b78781ffb5d3a75efde9c,revision_v1_robustness_v2_payload_fidelity_v2__4bf2327e15e714459686,revision_v1_ablation_v2_payload_fidelity_v2__ba9c46d94300494c88be,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,5,726.0,16,True,False,False,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__0117fcf4005beaed10d4449f,revision_v1_robustness_v2_payload_fidelity_v2__19994a1766bea8d98e1e,revision_v1_ablation_v2_payload_fidelity_v2__ba9c46d94300494c88be,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,5,726.0,16,True,False,False,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__4ebc00b3ca83412bc355eb4c,revision_v1_robustness_v2_payload_fidelity_v2__8666f94b903d793b7be6,revision_v1_ablation_v2_payload_fidelity_v2__ba9c46d94300494c88be,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,5,726.0,16,True,False,False,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__a68ca8973cb794d34b4ae9cd,revision_v1_robustness_v2_payload_fidelity_v2__fd08f420bacd1abaf003,revision_v1_ablation_v2_payload_fidelity_v2__ba9c46d94300494c88be,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,5,726.0,16,True,False,False,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__0963ad0c64485bada30e55a9,revision_v1_robustness_v2_payload_fidelity_v2__0fd2668a14ce9f387f65,revision_v1_ablation_v2_payload_fidelity_v2__ba9c46d94300494c88be,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,5,726.0,16,True,False,False,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__6acdf2a538c83d4f983fd808,revision_v1_robustness_v2_payload_fidelity_v2__8f6dea5f247eed0a1823,revision_v1_ablation_v2_payload_fidelity_v2__ba9c46d94300494c88be,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,2823.0,29.0,5,,16,False,False,True,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,0,8,recorded
failure__7bbed4c3f4cb9c84f3984725,revision_v1_robustness_v2_payload_fidelity_v2__4ece18dce58e43109977,revision_v1_ablation_v2_payload_fidelity_v2__1fd8397f70798af784c6,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,3,5617.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__9c59c6bc3c7a9fa85db6dc32,revision_v1_robustness_v2_payload_fidelity_v2__3f885628246e3cb5e5e4,revision_v1_ablation_v2_payload_fidelity_v2__1fd8397f70798af784c6,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,3,5617.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__c352f4151c427b86a37a6b8f,revision_v1_robustness_v2_payload_fidelity_v2__09eaaf55746898612ff4,revision_v1_ablation_v2_payload_fidelity_v2__1fd8397f70798af784c6,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,3,5617.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__1e194653f306a82b9d3b902e,revision_v1_robustness_v2_payload_fidelity_v2__f74457c09a09b10e669d,revision_v1_ablation_v2_payload_fidelity_v2__1fd8397f70798af784c6,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,3,5617.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__46fbbe391ef00932a76774fa,revision_v1_robustness_v2_payload_fidelity_v2__ca58bba8fdb638b7336f,revision_v1_ablation_v2_payload_fidelity_v2__1fd8397f70798af784c6,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,3,5617.0,16,True,False,False,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__8f007df453e1846af2f9e10f,revision_v1_robustness_v2_payload_fidelity_v2__8ccd2c9a738217499fce,revision_v1_ablation_v2_payload_fidelity_v2__1fd8397f70798af784c6,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,576.0,29.0,3,,16,False,False,True,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,0,8,recorded
failure__e91259bbed3a1a709bd137e8,revision_v1_robustness_v2_payload_fidelity_v2__a2305ac616255c8c9504,revision_v1_ablation_v2_payload_fidelity_v2__a00039fc3c09fc7d5ab6,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,4710.0,11095.0,12,4452.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__d9a5a2d530f07b1403fdd119,revision_v1_robustness_v2_payload_fidelity_v2__f3b4b7ae252d38c65e07,revision_v1_ablation_v2_payload_fidelity_v2__a00039fc3c09fc7d5ab6,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,4710.0,11095.0,12,4452.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
